,ratings,comment,rating_star,like_count,orderid
15,"Estou aprendendo a mexer ainda, chegou bem embalado, ótimo produto. O áudio está saindo no relógio, dos vídeos, das chamadas, tem bastante coisinhas pra mexer no xiaomi pra dar permissão pro relógio, o que fica um pouco trabalhoso, enfim são tecnologias novas para min, espero acertar as configuraçõe",5,27.0,82159510212822,4587069239
16,"Chegou em menos de um mês, eu amei real, parece muito com o original. Veio duas pulseiras, carregador, e pega super bem, amei 🖤",5,39.0,89406406221334,4587069239
17,"Chegou super rápido, veio 2 pulseira, achei muito bom, parece muito o Applewatch. Super recomendo, vale a pena",5,36.0,89905089032821,4587069239
18,"Você que está buscando o IWO 13 de verdade não recomendo este vendedor, o modelo vendido nesta loja é IWO 68 (busquem por IWO 68 aqui no shopee e no YouTube)  O verdadeiro IWO 13 na versão do firmware o modelo é W56. Busquem por IWO 13 W56 esse sim é original.",1,282.0,89517075100404,4587069239
19,"Ótima qualidade, chegou antes do prazo, conectou surpresa com meu celular (iPhone Xr), todas as funções estão perfeita mente funcionando, indico com certeza!!",5,57.0,90861728356813,4587069239
20,"Ótimo, eu gostei. Veio muitoooooo antes do pra, o que fiquei impressionada. 
Veio bem embalo e as coisas boas. Agora é só usar!",5,18.0,83552848397300,4587069239
21,O produto parece ser muito bom e a entrega foi bem rápida! Vieram as duas pulseiras direitinho!!,5,84.0,95527085221172,4587069239
22,Chegou com menos de 1 mês eu pedi o iwo 13 série 6 e chegou o iwo 14 watch 7. Mas ele so está com umas bolhas depois que eu banhei no chuveiro com ele,5,20.0,88352445420778,4587069239
23,"Chegou tudo certinho, vamos ver ao longo do tempo. Relógio muito bonito, chegou em 15 aqui em São Paulo.",5,57.0,93407554395293,4587069239
24,"Chegou muito rápido , estava programado para chegar em janeiro !! Muito bom , a qualidade excelente. Adorei. A caixa é lindaaa 😍♥️",5,25.0,91462409471138,4587069239
25,"Belíssimo Relógio , ótimo atendimento entrega antes do prazo determinado até o momento sem nenhuma reclamação que possa desabonar o produto 👏👏👏 super recomendo",5,45.0,94006389382989,4587069239
26,"Simplesmente perfeito, exatamente o que a loja promete, ótima qualidade. Muito lindo",5,8.0,84320716499320,4587069239
27,Bom rápido de se conectar.  Com o smartphone.  Quem não conseguir  fazer a sincronização.  Me chama  no WhatsApp  (55)11 94667-4554.,5,9.0,81918787537946,4587069239
28,"Chegou antes do prazo, muito bem embalado.
Produto fiel ao oferecido",5,7.0,92400000026948,4587069239
29,"Chegou bem embalado e cumpre com o prometido. Veio com a pulseira descascada na ponta (como mostra no vídeo), porém é na parte que não fica aparente. Parece ser um bom relógio, com bom custo benefício.",4,6.0,81990575188722,4587069239
30,"Produto conforme as imagens do anúncio, porém deixa a desejar pois a bateria não dura nem 6h conectado no celular, esperava mais pelo valor.",2,6.0,84065563088571,4587069239
31,Era o que eu estava querendo  bom  muito bom e bonito,5,4.0,89241922400242,4587069239
32,"Ótimos relógios, vieram tudo certinho. Conforme anuncio.",5,3.0,84512316079252,4587069239
33,"Muito bom o produto, chegou um mês antes do q o esperado, ótima qualidade!",5,4.0,107835459823982,4587069239
34,"Achei bem difícil de mexer ele não obedeçe os comandos, no vídeo podem ver eu clico em configurações e ele só entra em discagem, como se fosse fazer ligação.me arrependi muito de ter comprado, com 1semana de uso já deu uma descascada e a bateria dura 24hrs sem estar conectado via bluetooth no cel",2,8.0,101747807170400,4587069239
35,"Muito lindo, me impressionou a qualidade dele, achei q o tamanho ficaria grande por ter comprado maior só q ficou perfeito... só não gostei do fone dele pq fica chiando... mas o resto veio muito bom e chegou rápido..",4,15.0,96843160686055,4587069239
36,"O produto chegou praticamente um mês antes do prazo, ótimo produto, arrisco em dizer q é original, veio tudo certinho",5,6.0,98041387364606,4587069239
37,"Eu amei ele.
Ainda não testei.
Veio tudo certinho.
Amei a pulseira rosa.",5,11.0,97625829580400,4587069239
38,"Excelente produto, chegou super rápido, o relógio é bem feito e bonito, está funcionando perfeitamente e veio
muito bem embalado, com certeza vou comprar outro aqui! 🚨 umas 5hrs dps q eu comprei o relógio desligou e a tela pede uma senha e não sai dessa tela, mas n tenho informação dessa senha",2,22.0,96926410211509,4587069239
39,Ele é perfeito!! Superou minhas expectativas.  Valeu muito a pena o valor e o tempo de espera.. levou quase 1 mês pra chegar em SP.  Veio muito bem embalado.. eu amei,5,18.0,82134241105378,4587069239
40,"Ótimo relógio, apresentação perfeita. Caixa, manuais... tudo muito organizado. Relógio tem uma fluidez muito boa, ainda to testando o resto. Única coisa que precisa melhorar é o encaixa da pulseira, não tem nenhum engate, então deixa ela um pouco ""solta"" mas de resto tudo ok. Irei comprar mais.",5,26.0,84855892205650,4587069239
41,"Chegou certinho, muito bem embalado, veio duas pulseiras e dois carregadores(não esperava). Sensacional! Estou completamente feliz e realizada haha. Pelo app RedFit você pode personalizar a foto da tela.",5,16.0,91757142097119,4587069239
42,"Produto top demais. Ainda estou aprendendo a mexer mas não perde em nada para o Iwatch, até pq o visual é idêntico. Muito bom 😊",5,26.0,88863764041124,4587069239
43,Muito bom. A bateria usando o bluetooth dura somente 2 dias,5,8.0,94772430295316,4587069239
44,"É perfeito msm, meio grande no meu braço e veio com um pequeno defeito na pulseira, mas td certo",5,7.0,87940210148462,4587069239
45,"Gente acabou de chegar, ainda nao sei mecher mais gostei",5,3.0,84236650281620,4587069239
46,Ótima a qualidade do relógio! A entrega foi super rápida!,5,,83676193125290,4587069239
47,"Veio duas pulseiras e dois carregadores, veio bem embalado e bom, tem que configurar para o português ameiiiii💞",5,,104118735845280,4587069239
48,Chegou super rápido  veio tudo ok e bem embalado estou apaixonada  por ele foi  o meu presente 🎁  de 15 anos  que meu avô  mim deu de presente 🎁,5,1.0,100924915863889,4587069239
49,"Nas fotos sem a capinha ele estava com o botão estragado (veio solto e tentei colocar de volta, porém não funcionou) daí levei para o técnico e ele resolveu (paguei 15 reais), o relógio é ótimo, tem até joguinho kkkk, NÃO TEM GALERIA, até pq só o da apple tem.",5,1.0,98892927168060,4587069239
50,"Entrega super rápida 15 dias corrido já recebi em casa...Gostei do relógio, bem bonito e sofisticado... Só estou com dificuldade de fazer funcionar meu WhatsApp nele, mas do testou tá funcionando normal... o",4,8.0,88006354025789,4587069239
51,"Demorou um pouco para chegar, vendedor não responder as mensagens 
Mas é um produto muito bom, cumpre o que promete tem uma imagem boa bons gráficos, tem calculadoras, jogo, chega notificação face wpp chama, bateria ainda não sei informar",5,1.0,88366240317849,4587069239
52,"Trata-se de um IWO 68 pro. O relógio é lindo, tem muitas watch face. Ainda não testei a duração da bateria. A pulseira tem alguns defeitos onde encaixa na caixa do relógio, mas fora isso tudo excelente 👏",4,1.0,88314926340637,4587069239
53,Muito lindo meu marido amou gostou muito veio tudo certinho só demorou um pouco mais valeu apena  pode comprar sem medo agora vou compra o meu tbm 🫶🏻🥰🥰🥰,5,5.0,106580872879705,4587069239
